Symbol,Company Name,Industry,Prior Close,5 Day Chg_x by %,4 Week Chg_x by %,52 Week Chg by %,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,Vs. S&P 500 4 Weeks by %,Vs. S&P 500 13 Weeks by %,Vs. S&P 500 52 Weeks by %,P/E Ratio (TTM)* by x,Price/Sales Ratio by x,Price/Book Ratio by x,Price/Cash Flow by x,Debt to Capital by x,Return on Equity by %,Return on Assets by %,EPS Growth CFY* by %,EPS Growth NFY* by %,Revenue Growth CFY* by %,Revenue Growth NFY* by %,Dividend Yield by %,Dividend Growth 5 Year by %
TRGP,Targa Resources Corp,Oil & Gas Related Equipment and Services,179.25,-4.42,-10.00,52.00,0,1,0,-1,1,0,1,1,-15.61,-18.62,25.76,29.28,2.11,14.11,11.70,86.30,46.37,6.88,32.37,20.46,33.20,11.31,2.51,-5.45
TGT,Target Corp,Diversified Retail,96.37,-2.07,-7.00,-41.00,0,1,1,0.5,1,0,0,1,-6.36,-22.31,-39.73,10.45,0.41,2.89,5.97,50.87,29.08,7.52,-13.77,8.25,-1.43,2.40,4.71,11.30
TMHC,Taylor Morrison Home Corp,Homebuilding & Construction Supplies,57.26,-4.11,-4.00,0.00,0,0,0,0.5,0,0,1,1,-8.73,-4.51,-10.69,6.57,0.68,0.96,5.98,25.91,15.97,9.94,1.81,1.19,1.28,0.95,0.00,0.00
TSI,TCW Strategic Income Fund Inc,Collective Investments ,4.86,-0.20,-1.00,6.00,0,0,,0,0,,,,-4.95,5.58,-2.02,13.50,13.69,0.97,0.00,0.00,7.20,5.85,0.00,0.00,0.00,0.00,5.00,-8.39
SNX,TD Synnex Corp,"Computers, Phones & Household Electronics",110.73,-1.32,6.00,-5.00,1,0,0,0.5,0,0,0.5,1,4.05,-10.62,-14.07,15.28,0.17,1.26,9.41,34.96,8.40,2.42,1.03,13.14,2.30,4.39,1.44,1.30
TEL,TE Connectivity PLC,Electronic Equipment & Parts,144.90,-2.58,2.00,0.00,1,0,0,1,0,1,0.5,1,3.95,6.82,-4.82,34.85,2.94,3.91,21.34,31.48,11.33,5.98,8.60,9.38,5.16,7.24,1.79,6.62
TISI,Team Inc,Professional & Commercial Services  ,21.57,-1.92,32.00,240.00,0,0,,1,0,0,,,-8.84,23.45,168.39,--,0.11,0.00,0.00,107.93,0.00,-9.67,0.00,0.00,0.00,0.00,0.00,0.00
FTI,TechnipFMC PLC,Oil & Gas Related Equipment and Services,28.72,-6.31,-9.00,7.00,0,0,0,1,0,1,1,1,0.92,1.56,5.76,15.61,1.34,4.03,10.05,25.26,27.24,8.79,0.00,0.00,0.00,0.00,0.68,-17.40
TECK,Teck Resources Ltd (USA),Metals & Mining,35.38,-2.80,-5.00,-29.00,0,0,1,0.5,1,-1,1,1,-8.11,-14.34,-35.95,67.80,2.08,0.95,11.20,26.91,1.40,0.18,0.00,0.00,0.00,0.00,1.02,20.11
TGLS,Tecnoglass Inc,Homebuilding & Construction Supplies,71.80,0.37,2.00,30.00,1,0,,1,0,1,0.5,1,10.31,24.95,39.91,22.91,4.33,5.81,19.78,13.73,27.61,16.39,14.25,16.31,11.81,11.11,0.71,-3.04
TK,Teekay Corp Ltd,Oil & Gas Related Equipment and Services,7.06,0.00,6.00,50.00,1,0,,1,0,1,,,12.91,28.19,-9.74,5.74,0.56,0.97,1.38,0.00,18.55,18.47,0.00,0.00,0.00,0.00,0.00,0.00
TNK,Teekay Tankers Ltd,Oil & Gas Related Equipment and Services,42.24,-3.59,9.00,40.00,1,0,,1,0,1,0.5,1,1.96,14.97,-43.41,4.49,1.33,0.82,3.49,0.00,19.20,17.31,0.00,0.00,0.00,0.00,2.31,0.00
TGNA,Tegna Inc,Media & Publishing,16.32,-4.02,-11.00,19.00,0,0,0,0.5,0,0,1,1,-2.38,-3.59,5.27,5.90,0.88,0.88,4.65,50.15,15.99,6.50,-47.56,99.38,-11.33,12.30,2.99,11.27
TRC,Tejon Ranch Co,Real Estate Operations,17.08,-2.44,7.00,0.00,0,0,,1,0,0,,,-10.54,7.07,-18.16,206.15,10.30,0.93,62.56,13.24,0.46,0.36,-10.00,0.00,-0.35,0.00,0.00,0.00
TDOC,Teladoc Health Inc,Healthcare Providers & Services,7.16,-4.83,-11.00,-45.00,0,0,0,0.5,0,0,0,1,-10.77,-43.06,-47.42,--,0.47,0.85,0.00,51.95,-54.49,-26.07,81.26,29.09,-2.05,1.31,0.00,0.00
TEO,Telecom Argentina SA (ADR),Telecommunications Services,9.96,-6.13,-7.00,22.00,0,0,,1,-1,-1,-0.5,-1,-3.43,-8.84,11.71,5.03,0.40,0.64,0.70,34.69,26.67,12.59,0.00,0.00,-44.62,36.64,0.00,0.00
TDY,Teledyne Technologies Inc,Electronic Equipment & Parts,463.04,-1.64,-7.00,22.00,0,0,1,1,0,1,1,1,-0.20,2.01,8.34,27.90,3.96,2.30,20.01,22.99,8.61,5.59,8.31,10.95,6.59,5.45,0.00,0.00
TFX,Teleflex Inc,Healthcare Equipment & Supplies,134.90,-4.39,-2.00,-35.00,0,0,0,0.5,1,0,0,,-16.30,-27.69,-48.44,38.09,1.78,1.32,12.56,31.78,3.48,2.04,-4.64,6.59,1.86,4.83,1.12,0.00
VIV^F11,Telefonica Brasil SA (ADR),Telecommunications Services,9.58,-1.21,8.00,1.00,0,0,,0,1,,0.5,0,-3.65,15.45,1.84,10.66,1.60,1.33,4.46,23.18,8.35,4.57,0.00,0.00,0.00,0.00,0.00,0.00
TEF,Telefonica SA (ADR),Telecommunications Services,5.08,7.05,7.00,10.00,0,0,,1,0,-1,0.5,1,-1.73,26.84,4.40,--,0.64,1.31,3.47,65.78,-1.49,0.06,0.00,0.00,0.00,0.00,6.12,-5.26
TDS,Telephone and Data Systems Inc,Telecommunications Services,37.60,-1.66,-5.00,132.00,0,0,0,0.5,0,-1,0.5,1,-12.98,-10.63,59.65,--,0.79,0.96,4.68,41.00,-2.90,-0.38,55.29,-7.89,-4.93,1.13,0.47,-14.03
TLK,Telkom Indonesia (Persero) Tbk PT -ADR,Telecommunications Services,15.32,4.22,4.00,-19.00,0,0,,1,0,,,1,0.86,10.62,-15.45,11.09,1.93,2.27,4.22,32.08,22.20,13.04,0.00,0.00,0.00,0.00,6.42,0.00
TDF,Templeton Dragon Fund Inc,Collective Investments ,9.26,0.94,-5.00,13.00,0,0,,1,0,,,,-1.30,6.03,3.55,9.09,38.39,0.94,0.00,0.34,10.78,10.73,0.00,0.00,0.00,0.00,2.22,0.00
EMF,Templeton Emerging Markets Fund Inc,Collective Investments ,12.63,-1.03,-3.00,7.00,0,0,,1,0,,,,-0.56,5.66,-2.00,6.71,28.00,0.90,0.00,2.18,13.98,13.52,0.00,0.00,0.00,0.00,2.75,29.01
TEI,Templeton Emerging Markets Income Fund,Investment Banking & Investment Services,5.38,-1.26,0.00,3.00,0,0,,1,0,,,,-3.30,5.68,-9.65,17.09,7.12,0.97,0.00,19.58,5.57,4.53,0.00,0.00,0.00,0.00,10.36,-6.13
TS,Tenaris SA  (ADR),Oil & Gas Related Equipment and Services,33.75,-6.09,-14.00,-3.00,0,0,,-1,-1,-1,0.5,1,-9.01,-12.15,-12.46,9.89,1.44,1.01,7.06,2.78,10.45,8.75,-1.94,1.13,-4.26,2.11,4.14,0.00
TME,Tencent Music Entertainment Group - ADR,Software & IT Services,13.44,3.48,-7.00,4.00,0,0,,1,1,1,1,1,19.51,38.18,4.48,19.96,6.52,0.00,0.00,7.48,14.35,11.25,0.00,0.00,0.00,0.00,1.06,0.00
THC,Tenet Healthcare Corp,Healthcare Providers & Services,123.91,-1.65,-8.00,27.00,1,0,1,1,1,1,1,1,21.91,23.10,12.37,10.67,0.73,3.58,4.73,60.35,38.12,8.09,7.07,8.88,1.15,5.02,0.00,0.00
TNC,Tennant Co,"Machinery, Equipment & Components",72.66,-3.23,-11.00,-37.00,1,0,0,0.5,0,0,0.5,1,-4.78,-14.02,-35.19,20.45,1.08,2.19,11.01,25.50,11.04,5.87,-11.26,15.44,-4.90,5.10,1.61,5.22
TDC,Teradata Corp,Software & IT Services,21.58,-4.50,-6.00,-43.00,0,0,0,0.5,1,0,0.5,1,-3.63,-3.26,-39.22,15.58,1.24,13.40,9.14,78.56,130.19,7.89,-9.92,9.17,-6.55,0.81,0.00,0.00
TEX,Terex Corp,"Machinery, Equipment & Components",35.78,-2.26,-7.00,-40.00,1,0,0,1,-1,0,0,1,18.46,5.34,-32.68,12.50,0.59,1.63,8.50,58.38,13.85,5.16,-4.64,19.45,3.67,4.28,1.48,9.10
TX,Ternium SA (ADR),Metals & Mining,29.21,-1.14,-8.00,-35.00,1,0,,0.5,1,0,0.5,1,-10.59,-2.45,-42.04,--,0.33,0.45,9.57,13.98,-2.77,-0.72,0.00,29.32,-6.22,6.31,9.73,0.00
TFSA,Terra Income Fund 6 LLC,Banking Services,24.03,-0.23,-3.00,6.00,0,0,,0,0,,,,-2.94,6.71,-4.66,--,25.66,0.00,0.00,48.74,-18.19,-9.92,0.00,0.00,0.00,0.00,7.12,0.00
TRNO,Terreno Realty Corp,Residential & Commercial REITs,56.88,-4.72,-10.00,5.00,0,0,1,0.5,0,-1,0,1,-8.52,-12.93,-12.19,28.11,14.07,1.47,19.36,16.00,5.33,4.21,-18.23,21.02,17.99,11.66,3.53,6.31
TTI,Tetra Technologies Inc,Oil & Gas Related Equipment and Services,2.71,-9.03,-25.00,-41.00,0,0,-1,0.5,0,0,1,1,-2.53,-36.14,-35.32,3.09,0.60,1.33,2.37,39.86,55.55,21.12,41.18,54.17,1.65,7.55,0.00,0.00
TEVA,Teva Pharmaceutical Industries Ltd (ADR),Pharmaceuticals,15.02,0.41,-1.00,8.00,0,1,0,1,0,1,1,1,8.04,4.35,-8.83,--,1.14,3.07,0.00,72.65,-19.00,-3.26,2.41,7.06,2.78,0.01,0.00,0.00
TPL,Texas Pacific Land Corp,Oil & Gas,"1,350.38",-9.75,2.00,124.00,0,0,1,1,0,-1,,1,-10.11,-6.41,93.71,63.96,40.40,24.37,59.58,0.00,39.52,35.23,0.00,0.00,0.00,0.00,0.50,49.91
TXT,Textron Inc,Aerospace & Defense,69.38,-3.32,-6.00,-21.00,1,0,0,1,0,0,0.5,1,1.56,6.23,-25.07,16.62,0.96,1.82,10.90,33.92,11.70,4.98,11.86,12.72,7.06,4.69,0.11,0.00
TMO,Thermo Fisher Scientific Inc,Healthcare Equipment & Supplies,421.34,-1.10,-15.00,-26.00,0,1,1,-1,1,0,1,1,-11.88,-22.03,-38.42,23.50,3.52,3.06,15.79,40.86,13.73,6.73,2.06,10.67,1.88,6.12,0.43,15.48
THR,Thermon Group Holdings Inc,"Machinery, Equipment & Components",26.07,-4.75,-7.00,-17.00,1,0,,1,0,0,,,3.49,2.03,-26.21,21.00,1.98,1.99,14.07,23.82,9.75,5.95,3.21,11.40,5.76,4.70,0.00,0.00
THO,Thor Industries Inc,Leisure Products,73.10,-1.62,-4.00,-27.00,0,0,0,1,0,0,0,0,1.03,-16.48,-24.89,21.28,0.45,1.08,8.95,21.70,5.13,2.88,-28.74,47.73,-7.88,7.43,2.49,4.18
TDW,Tidewater Inc,Oil & Gas Related Equipment and Services,36.58,-5.99,-16.00,-62.00,-1,0,-1,1,0,0,0.5,1,2.66,-19.76,-65.08,11.79,1.44,1.80,4.57,36.42,16.24,8.44,-8.53,43.41,-0.14,6.28,0.00,0.00
TLYS,Tillys Inc,Other Specialty Retailers,1.54,9.47,-27.00,-74.00,0,0,,-1,0,-1,0,-1,-52.13,-75.73,-86.35,--,0.05,0.26,0.00,0.00,-37.62,-11.98,19.48,45.16,-3.44,5.21,0.00,0.00
TIMB,Tim SA (ADR),Telecommunications Services,16.47,-1.44,5.00,-5.00,0,0,,1,0,-1,0.5,0,-1.92,19.10,-5.44,13.75,1.81,0.00,4.47,39.24,13.87,6.20,0.00,0.00,0.00,0.00,8.39,0.00
TKR,Timken Co,"Machinery, Equipment & Components",65.29,-4.39,-10.00,-24.00,0,0,0,0.5,1,-1,0.5,1,0.13,-13.38,-30.35,14.96,1.07,1.66,8.39,40.78,11.85,5.43,-8.98,15.37,-2.01,3.44,2.02,3.81
TTAM,Titan America SA,Homebuilding & Construction Supplies,13.07,-0.29,-1.00,0.00,0,0,,0,0,,0.5,,-3.90,-8.72,0.00,--,0.00,2.79,0.00,33.52,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00
TWI,Titan International Inc,Automobiles & Auto Parts,7.38,-5.38,-13.00,-35.00,0,0,0,-1,0,-1,0.5,1,-12.80,-20.04,-23.87,--,0.24,0.84,8.78,52.15,-2.65,-0.77,-65.38,522.22,1.23,5.78,0.00,0.00
TJX,TJX Companies Inc,Diversified Retail,127.13,-2.60,7.00,31.00,1,1,0,1,1,1,1,1,-3.83,10.34,16.41,30.54,2.54,17.01,24.25,25.22,60.36,15.70,5.40,10.47,4.60,5.65,1.31,10.49
TKO,TKO Group Holdings Inc,Media & Publishing,160.43,-3.24,5.00,62.00,1,0,1,1,0,1,1,1,-5.54,-0.13,32.68,88.80,8.98,7.43,37.19,22.76,4.19,3.04,"2,436.36",96.77,55.26,24.55,0.97,0.00
TOST,Toast Inc,Software & IT Services,35.74,-5.64,8.00,51.00,0,0,,1,1,0,0.5,1,11.46,11.01,45.32,165.67,4.73,14.72,116.56,0.00,10.99,6.85,"1,500.00",56.25,21.38,19.96,0.00,0.00
TOL,Toll Brothers Inc,Homebuilding & Construction Supplies,101.12,-2.11,-5.00,-17.00,1,1,0,0.5,0,1,0.5,1,-3.25,-5.30,-20.64,7.73,0.96,1.29,6.99,26.01,18.09,10.06,-7.59,5.41,2.57,0.83,0.96,15.39
TR,Tootsie Roll Industries Inc,Food & Tobacco,31.42,3.54,1.00,10.00,0,0,1,1,0,1,,1,-0.87,15.85,2.87,27.69,4.13,2.79,27.66,0.96,10.39,7.96,0.00,0.00,0.00,0.00,1.04,2.85
BLD^C12,TopBuild Corp,Construction & Engineering,296.65,-5.29,-3.00,-27.00,1,0,1,1,0,1,0.5,1,-12.84,-8.53,-36.59,14.20,1.52,3.81,10.91,39.28,24.59,11.98,-4.37,8.35,-3.39,2.92,0.00,0.00
MODG,Topgolf Callaway Brands Corp,Leisure Products,6.79,-4.38,3.00,-58.00,0,0,-1,1,-1,1,0.5,1,-13.12,-8.32,-61.23,--,0.28,0.48,0.00,42.89,-46.00,-17.30,0.00,-2.13,-5.40,2.44,0.00,0.00
TTC,Toro Co,"Machinery, Equipment & Components",68.74,-1.94,-7.00,-22.00,0,0,0,0.5,0,0,0.5,0,2.17,-3.56,-21.05,19.16,1.64,5.12,13.95,43.00,26.98,10.85,3.36,9.05,0.64,2.82,2.03,9.86
CURV,Torrid Holdings Inc,Other Specialty Retailers,6.14,-5.02,15.00,22.00,0,0,,0,-1,,0,1,-17.34,-10.63,-20.16,34.36,0.50,0.00,10.39,280.57,0.00,3.38,0.00,0.00,0.00,0.00,0.00,0.00
TYG,Tortoise Energy Infrastructure Corp,Collective Investments ,39.98,-1.49,-9.00,25.00,0,0,,1,0,,,,-3.76,-7.13,6.88,2.06,31.84,0.78,0.00,18.52,44.88,35.68,0.00,0.00,0.00,0.00,10.17,-22.61
TEAF,Tortoise Sustainable Scl Impct Trm Fnd,Collective Investments ,11.31,2.17,-1.00,-2.00,0,0,,0,0,,,,-1.25,1.27,-10.00,12.82,11.58,0.80,0.00,13.72,6.22,5.44,0.00,0.00,0.00,0.00,9.18,5.44
TTE,TotalEnergies SE (ADR),Oil & Gas,60.08,-1.77,-7.00,-20.00,0,0,,-1,1,-1,0.5,1,-7.89,-1.16,-25.03,9.77,0.69,1.09,4.91,32.88,11.52,4.93,-10.17,3.01,-7.23,2.99,6.02,-2.74
TSQ,Townsquare Media Inc,Media & Publishing,6.66,-4.96,-17.00,-45.00,0,0,,0,0,,0.5,1,-6.25,-21.35,-45.56,--,0.24,0.00,11.90,106.36,0.00,-2.37,0.00,78.26,-3.36,6.28,11.94,21.37
TM,Toyota Motor Corp (ADR),Automobiles & Auto Parts,193.13,-0.34,5.00,-17.00,0,0,,1,0,,0,1,-8.02,5.96,-23.34,7.31,0.86,0.96,5.89,51.27,13.59,5.21,0.00,0.00,0.00,0.00,2.99,0.00
TRTX,TPG RE Finance Trust Inc,Residential & Commercial REITs,7.41,-5.02,-10.00,-5.00,-1,0,,0.5,0,0,0.5,1,-2.24,-5.29,-21.77,10.80,1.79,0.55,8.12,71.82,5.09,1.83,0.00,0.00,0.00,0.00,12.68,-11.01
COOK,Traeger Inc,Household Goods,1.47,-9.46,-12.00,-30.00,0,0,,0,-1,,0,0,-15.57,-37.64,-44.16,--,0.30,0.63,6.94,60.27,-10.49,-3.57,-60.00,50.00,-1.88,3.18,0.00,0.00
TT,Trane Technologies PLC,"Machinery, Equipment & Components",351.32,0.45,5.00,14.00,1,1,0,1,1,1,0,1,16.11,21.17,15.55,34.94,4.66,12.66,29.81,38.83,38.45,14.13,15.15,12.00,8.51,7.11,0.89,9.65
TCI,Transcontinental Realty Investors Inc,Real Estate Operations,27.07,-3.19,-2.00,-4.00,-1,0,,0,0,,,,11.76,25.10,7.22,36.31,6.10,0.34,13.93,18.78,0.95,0.82,0.00,0.00,0.00,0.00,0.00,0.00
TDG,TransDigm Group Inc,Aerospace & Defense,"1,395.72",-0.03,0.00,9.00,0,0,0,1,1,0,1,1,-3.57,12.10,1.62,47.41,9.41,0.00,35.09,129.22,0.00,8.74,10.00,15.73,11.69,8.20,0.00,0.00
RIG,Transocean LTD,Oil & Gas Related Equipment and Services,2.31,-9.40,-27.00,-60.00,0,-1,-1,0.5,0,-1,0.5,1,-1.20,-29.11,-63.02,--,0.58,0.21,51.92,39.43,-6.65,-3.54,0.00,220.00,9.37,-0.43,0.00,0.00
TGS,Transportadora de Gas del Sur SA (ADR),Oil & Gas,26.07,-1.72,-4.00,56.00,0,0,,1,-1,,0.5,,8.55,14.01,53.56,12.40,1.87,2.08,4.38,18.70,21.16,13.94,483.02,12.62,-28.60,23.60,0.00,0.00
TRU,TransUnion,Professional & Commercial Services  ,81.61,-7.38,0.00,10.00,0,0,,1,1,0,0.5,1,-3.83,-6.35,-0.50,45.28,3.87,3.76,17.76,53.32,8.68,3.51,5.12,16.06,5.48,8.94,0.54,6.96
TNL,Travel + Leisure Co,Hotels & Entertainment Services,44.00,-5.56,-5.00,-4.00,1,0,0,0.5,1,0,0.5,1,2.79,-12.21,-1.57,8.69,0.82,0.00,6.34,118.99,0.00,5.58,8.35,15.25,2.59,4.15,4.68,2.13
TRV,Travelers Companies Inc,Insurance,261.61,0.07,-1.00,21.00,0,1,1,1,0,1,0.5,1,-2.26,17.67,13.72,14.76,1.31,2.18,12.34,22.18,15.92,3.24,-12.23,30.04,5.43,5.94,1.62,5.07
TG,Tredegar Corp,Metals & Mining,7.62,-1.68,-4.00,13.00,-1,0,1,1,0,0,,0,2.93,6.40,36.76,--,0.49,1.49,12.56,22.83,-0.90,-0.38,0.00,0.00,0.00,0.00,0.00,0.00
THS,TreeHouse Foods Inc,Food & Tobacco,22.37,-1.23,-17.00,-37.00,0,0,1,0.5,0,0,0,0,-5.31,-22.84,-42.15,213.40,0.34,0.75,7.15,48.37,0.43,0.17,-8.38,17.14,-0.70,1.68,0.00,0.00
TREX,Trex Company Inc,Homebuilding & Construction Supplies,57.44,-4.75,1.00,-36.00,1,0,0,1,0,0,0.5,1,-9.21,-7.87,-40.93,31.28,5.49,6.74,24.28,32.79,23.07,13.48,5.26,13.18,6.33,7.83,0.00,0.00
TPH,Tri Pointe Homes Inc (Delaware),Homebuilding & Construction Supplies,30.31,-5.93,-5.00,-20.00,0,0,0,0.5,0,0,0.5,1,-9.31,-0.17,-29.17,6.64,0.63,0.81,5.95,22.86,13.28,8.64,-37.27,10.89,-21.28,7.77,0.00,0.00
TY,Tri-Continental Corp,Collective Investments ,29.44,-0.99,-4.00,-1.00,0,0,,1,0,,,,-0.59,-1.07,-8.63,5.07,23.63,0.87,0.00,0.00,17.94,17.53,0.00,0.00,0.00,0.00,3.69,2.01
TNET,TriNet Group Inc,Professional & Commercial Services  ,79.48,-4.30,-2.00,-27.00,0,0,,1,0,0,0,1,-0.98,22.84,-30.38,24.42,0.79,62.86,16.43,93.98,162.14,4.31,-21.80,17.31,-0.24,4.25,1.34,0.00
TRN,Trinity Industries Inc,"Machinery, Equipment & Components",24.88,-4.90,-12.00,-8.00,0,0,1,0.5,0,0,0,1,-4.70,-14.42,-22.93,14.52,0.73,1.98,4.51,81.21,14.15,1.90,-21.43,18.88,-22.79,6.26,4.68,11.84
TSE,Trinseo PLC,Chemicals,4.06,4.00,6.00,40.00,-1,0,-1,-1,0,-1,0.5,1,-36.92,-52.15,-27.99,--,0.03,0.00,0.00,138.14,0.00,-12.47,25.29,37.15,0.83,4.45,1.54,-52.18
TPVG,Triplepoint Venture Growth BDC Corp,Investment Banking & Investment Services,6.31,0.91,-12.00,-35.00,0,0,,0.5,0,0,0,0,1.33,-13.98,-35.54,7.20,3.36,0.77,0.00,52.17,10.68,4.84,-15.71,-10.17,-12.76,6.39,17.99,-0.56
TRTN/PRA,Triton International Ltd,Professional & Commercial Services  ,0.00,-0.39,0.00,0.00,1,0,,0,0,,,,-4.62,4.02,-10.54,0.00,0.05,1.20,0.08,72.91,20.19,4.41,0.00,0.00,0.00,0.00,8.33,0.00
TGI,Triumph Group Inc,Aerospace & Defense,25.35,0.00,-1.00,85.00,0,0,1,0.5,0,0,0,1,-4.55,6.12,55.46,152.85,1.60,0.00,46.27,109.27,0.00,0.83,0.00,44.00,2.46,11.47,0.00,0.00
TROX,Tronox Holdings PLC,Chemicals,5.59,-7.81,-23.00,-68.00,-1,0,,0.5,0,0,0.5,,-18.45,-35.72,-75.68,--,0.26,0.47,6.14,63.55,-8.44,-2.58,0.00,295.00,0.78,5.00,10.08,22.67
TBI,Trueblue Inc,Professional & Commercial Services  ,4.30,10.12,-23.00,-59.00,0,0,0,1,0,0,0.5,,18.88,-6.37,-53.68,--,0.11,0.56,0.00,16.06,-36.98,-17.73,13.04,0.00,-0.19,6.87,0.00,0.00
TFC,Truist Financial Corp,Banking Services,38.34,-4.10,-7.00,-1.00,0,1,1,0.5,0,0,0.5,1,-2.18,-11.36,-7.76,--,3.87,0.88,78.12,0.00,-0.48,0.02,5.69,14.62,1.67,4.70,5.27,4.00
TEN^K22,Tsakos Energy Navigation Ltd,Oil & Gas Related Equipment and Services,16.74,-5.00,-2.00,-35.00,1,0,,1,0,1,0.5,1,-1.02,5.76,-48.30,3.45,0.65,0.30,1.66,49.71,8.92,5.14,-55.86,113.51,-8.59,11.19,10.41,31.95
TKC,Turkcell Iletisim Hizmetleri AS (ADR),Telecommunications Services,6.02,3.02,-3.00,1.00,0,0,,-1,0,-1,,1,-2.67,-7.66,-16.49,18.56,1.28,1.06,3.10,41.80,6.39,3.22,0.00,0.00,0.00,0.00,4.99,0.00
TPB,Turning Point Brands Inc,Food & Tobacco,59.35,0.51,1.00,110.00,1,0,,1,0,0,1,1,14.76,9.53,98.48,26.96,3.50,6.48,22.20,59.03,27.64,8.97,-1.15,9.86,20.46,9.08,0.41,9.24
TPC,Tutor Perini Corp,Construction & Engineering,21.31,-3.22,-7.00,23.00,0,0,,1,0,0,0.5,1,55.43,58.24,52.98,--,0.41,1.60,0.00,25.46,-12.28,-2.43,0.00,76.24,18.33,14.65,0.00,0.00
TUYA,Tuya Inc (ADR),Software & IT Services,2.22,-4.92,-30.00,28.00,0,0,,0,1,,0.5,1,4.73,-32.26,22.77,413.51,5.12,1.41,0.00,0.00,0.51,0.46,0.00,0.00,0.00,0.00,2.42,0.00
TWLO,Twilio Inc,Software & IT Services,95.68,1.44,-4.00,56.00,1,1,0,1,1,1,0.5,1,16.32,2.83,74.95,--,3.86,2.22,105.19,11.02,-0.39,-0.32,25.07,15.69,8.54,7.83,0.00,0.00
TWO,Two Harbors Investment Corp,Residential & Commercial REITs,12.00,-6.47,-11.00,-6.00,0,0,1,-1,0,-1,0.5,0,-7.83,-13.79,-18.81,--,1.44,0.76,0.00,83.60,-2.12,0.12,147.27,17.65,37.55,24.60,15.97,-22.90
TXNM,TXNM Energy Inc,Electrical Utilities & IPPs,53.42,5.84,-1.00,46.00,0,0,0,1,0,0,1,1,-1.43,14.79,35.85,25.08,2.59,2.09,8.10,69.63,8.39,2.04,1.82,8.24,10.94,5.49,2.89,5.97
TXO,TXO Partners LP,Oil & Gas,17.00,-0.91,-11.00,-10.00,0,0,,-1,0,-1,0.5,1,-14.60,-19.25,-37.08,38.48,2.80,1.08,10.61,21.59,2.97,1.82,0.00,0.00,0.00,0.00,15.95,0.00
TYL,Tyler Technologies Inc,Software & IT Services,521.72,-0.93,-9.00,14.00,0,0,1,1,0,0,0.5,1,0.42,-5.70,3.61,85.47,11.17,6.96,56.05,14.56,8.87,5.92,17.17,11.08,9.06,9.71,0.00,0.00
TSN,Tyson Foods Inc,Food & Tobacco,60.11,-0.31,-3.00,0.00,1,0,1,-1,0,0,0,1,-15.19,-1.71,-16.42,21.56,0.37,1.08,8.57,32.86,5.01,2.55,24.52,7.77,1.42,2.00,3.60,5.50
UHAL,U-Haul Holding Co,Freight & Logistics Services,60.91,-5.98,-7.00,-7.00,1,0,,0.5,0,0,,1,-5.79,-11.79,-15.71,26.94,1.92,1.55,7.91,47.47,5.97,2.28,-33.23,70.23,1.65,3.74,0.00,0.00
UBER,Uber Technologies Inc,Software & IT Services,78.33,-2.40,7.00,13.00,-1,1,0,1,1,1,1,1,5.79,13.40,22.08,15.35,4.06,8.38,14.10,29.32,74.39,26.68,-39.47,24.28,14.90,14.19,0.00,0.00
UI,Ubiquiti Inc,Communications & Networking,319.12,-6.77,1.00,189.00,-1,0,,1,0,1,0,1,17.72,21.75,134.35,43.24,10.22,54.41,41.54,43.77,237.68,43.54,64.40,-3.63,26.55,1.74,0.61,16.89
UDR,UDR Inc,Residential & Commercial REITs,41.60,-4.30,-7.00,9.00,1,0,0,0.5,0,0,0.5,1,-9.43,-2.37,-8.01,112.19,7.91,4.04,16.27,56.97,3.30,1.20,115.38,10.71,2.30,3.60,4.29,3.37
UGI,UGI Corp,Natural Gas Utilities,32.68,0.79,-1.00,-46.00,1,0,0,1,0,1,0.5,1,2.21,13.80,31.32,14.65,1.04,1.53,7.03,58.34,11.03,3.40,2.61,0.32,2.25,1.14,4.21,6.79
PATH,UiPath Inc,Software & IT Services,11.60,-5.59,8.00,-40.00,-1,0,,1,0,0,0,1,2.34,-8.81,-42.78,--,4.62,3.70,0.00,0.00,-3.82,-2.53,1.89,9.26,6.74,9.05,0.00,0.00
ULS,UL Solutions Inc,Professional & Commercial Services  ,57.33,-0.07,4.00,69.00,0,0,,0,0,,0.5,1,15.17,37.66,58.78,47.08,5.06,16.28,29.05,47.08,29.56,11.33,0.00,0.00,0.00,0.00,0.73,0.00
UGP,Ultrapar Participacoes SA (ADR),Oil & Gas,3.22,-2.93,3.00,-39.00,0,0,,1,0,-1,0,1,-11.46,7.98,-42.89,8.50,0.14,0.00,4.94,48.62,15.60,6.54,11.54,31.03,-6.61,-0.72,4.15,-12.91
UMH,UMH Properties Inc,Residential & Commercial REITs,17.70,-3.87,-7.00,12.00,0,0,,-1,0,0,1,1,-11.72,-2.76,-4.25,147.25,5.56,2.30,19.27,39.88,1.68,1.88,400.00,46.67,9.14,7.75,5.49,3.38
UAA,Under Armour Inc,Textiles & Apparel,5.79,-0.31,-9.00,-16.00,0,0,-1,0.5,-1,0,0,1,5.54,-4.64,-14.78,--,0.53,1.47,0.00,23.95,-9.95,-4.46,0.00,0.00,0.00,0.00,0.00,0.00
